Release group ID,Release calendar year_start,Release calendar year_end,Water year (WY),Decade,Hatchery name,Data Source,Data status,Total number released,Mean fish mass (g),Release date_start,Release date_end,Release calendar month_start,Release calendar month_end,Rel Water_reported,Release Site_reported,Release Life History Stage_reported,Release_water_AS,Release_site_AS,Release_lat_AS,Release_long_AS,Hatchery-to-release-site-distance_rkm,Release-site-to-ocean-distance_rkm,Source_AS,Notes_AS
170,1970,1970,1970,3,COLEMAN NFH,2011 BO,final,325853,65.424469,NA,NA,2,4,NA,SACRAMENTO RIVER @ RIO VISTA,NA,Sacramento River,Rio Vista,38.16,-121.68,112.93,98.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
171,1970,1970,1970,3,COLEMAN NFH,2011 BO,final,329717,65.424469,NA,NA,2,4,NA,SACRAMENTO RIVER @ BATTLE CREEK,NA,Sacramento River,Sacramento River at Battle Creek,40.35485,-122.17526,9.35,508.51,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
176,1971,1971,1971,3,COLEMAN NFH,2011 BO,final,705383,65.424469,NA,NA,2,3,NA,SACRAMENTO RIVER @ RIO VISTA,NA,Sacramento River,Rio Vista,38.16,-121.68,112.93,98.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
190,1972,1972,1972,3,COLEMAN NFH,2011 BO,final,20794,65.424469,NA,NA,1,1,NA,SHASTA LAKE,NA,Sacramento River,Shasta Lake,40.719095,-122.418251,NA,NA,NEW,New (looked up)
191,1972,1972,1972,3,COLEMAN NFH,2011 BO,final,63571,65.424469,NA,NA,1,2,NA,SACRAMENTO RIVER @ ORD BEND,NA,Sacramento River,Sacramento River at Ord Bend,39.627,-121.988,NA,NA,RMIS,NA
193,1972,1972,1972,3,COLEMAN NFH,2011 BO,final,201783,65.424469,NA,NA,2,2,NA,SACRAMENTO RIVER @ RIO VISTA,NA,Sacramento River,Rio Vista,38.16,-121.68,112.93,98.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
202,1972,1973,1973,3,COLEMAN NFH,2011 BO,final,533751,65.424469,NA,NA,11,3,NA,SACRAMENTO RIVER @ BATTLE CREEK,NA,Sacramento River,Sacramento River at Battle Creek,40.35485,-122.17526,9.35,508.51,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
205,1973,1973,1973,3,COLEMAN NFH,2011 BO,final,100785,65.424469,NA,NA,2,2,NA,SACRAMENTO RIVER @ RED BLUFF,NA,Sacramento River,Red Bluff Diversion Dam,40.153,-122.204,417.72,462.53,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
227,1974,1974,1974,3,COLEMAN NFH,2011 BO,final,127593,65.424469,NA,NA,3,3,NA,SACRAMENTO RIVER @ COLUSA,NA,Sacramento River,Sacramento River at Colusa,39.214394,-121.999554,NA,NA,NEW,New (looked up as RMIS coords on land)
230,1974,1974,1974,3,COLEMAN NFH,2011 BO,final,102607,65.424469,NA,NA,4,4,NA,SACRAMENTO RIVER @ PRINCETON,NA,Sacramento River,Princeton,39.412,-122.009,254.88,338.5,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
231,1974,1974,1974,3,COLEMAN NFH,2011 BO,final,225310,65.424469,NA,NA,5,5,NA,SHASTA LAKE,NA,Sacramento River,Shasta Lake,40.719095,-122.418251,NA,NA,NEW,New (looked up)
280,1982,1982,1982,4,COLEMAN NFH,RMIS,final,50000,65.41,30034,30034,3,3,NA,SAC R BEL RBDD,Smolt,Sacramento River,Below Red Bluff Diversion Dam,40.1533,-122.1996,55.73,462.13,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
389,1995,1995,1995,5,COLEMAN NFH,RMIS,final,27614,65.04,34722,34722,1,1,NA,SAC R AT BALLS FERRY,Smolt,Sacramento River,Balls Ferry,40.41859,-122.1943,17.39,516.55,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
390,1995,1995,1995,5,COLEMAN NFH,RMIS,final,28742,65.04,34722,34722,1,1,NA,SAC R AT BALLS FERRY,Smolt,Sacramento River,Balls Ferry,40.41859,-122.1943,17.39,516.55,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
251,1977,1977,1977,3,COLEMAN NFH,RMIS,final,247441,65,28194,28208,3,3,NA,SAC R AT WOODSON BRIDGE,Smolt,Sacramento River,Woodson Bridge,39.90909,-122.09175,93.79,424.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2025,2005,2005,2005,6,MOK R FISH INS,State DB,final,9797,64.80017997,38390,38390,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
482,1972,1972,1972,3,FEATHER R HATCHERY,Annual Report,final,84700,64.79885714,NA,NA,4,4,Feather River,NA,NA,Feather River,Feather River Hatchery,39.51636,-121.55603,0,313.87,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1331,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,9800,64.79885714,42040,42040,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1335,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,5600,64.79885714,42041,42041,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1343,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,5600,64.79885714,42045,42045,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1348,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,9800,64.79885714,42045,42045,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2253,2013,2013,2013,7,MOK R FISH INS,State DB,final,11200,64.79885714,41312,41312,2,2,Mokelumne River,New Hope Landing,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2257,2013,2013,2013,7,MOK R FISH INS,State DB,final,1750,64.79885714,41313,41313,2,2,Mokelumne River,New Hope Landing,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2258,2013,2013,2013,7,MOK R FISH INS,State DB,final,11200,64.79885714,41313,41313,2,2,Mokelumne River,New Hope Landing,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2259,2013,2013,2013,7,MOK R FISH INS,State DB,final,11200,64.79885714,41313,41313,2,2,Mokelumne River,New Hope Landing,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2342,1963,1963,1963,2,NIMBUS FISH HATCHERY,Annual Report,final,7462,64.79885714,NA,NA,1,3,NA,NA,NA,American River,Nimbus Fish Hatchery,38.637,-121.221,0,210.99,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2343,1963,1963,1963,2,NIMBUS FISH HATCHERY,Annual Report,final,16390,64.79885714,NA,NA,1,3,American River,Nimbus Hatchery,NA,American River,Nimbus Fish Hatchery,38.637,-121.221,0,210.99,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2344,1963,1963,1963,2,NIMBUS FISH HATCHERY,Annual Report,final,23029,64.79885714,NA,NA,1,3,Sacramento River,Clarksburg,NA,Sacramento River,Clarksburg,38.4152,-121.52175,66.04,144.95,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2520,1983,1983,1984,4,NIMBUS FISH HATCHERY,Annual Report,final,183290,64.79885714,NA,NA,11,11,San Pablo Bay,Benicia,Yearling,Carquinez Strait,Benicia Boat Ramp,38.05727,-122.17503,165.5,46.86,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2791,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39482,39482,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2792,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39482,39482,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2793,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39482,39482,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2794,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39482,39482,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2797,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,11900,64.79885714,39482,39482,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2798,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39483,39483,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2800,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,17500,64.79885714,39483,39483,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2806,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,12600,64.79885714,39489,39489,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2816,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,21000,64.79885714,39492,39492,2,2,Sacramento River,Broderick Boat Ramp,Yearling,Sacramento River,Broderick Boat Ramp,38.59092,-121.50816,NA,NA,THIS_DB,NA
2817,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,18900,64.79885714,39492,39492,2,2,Sacramento River,Broderick Boat Ramp,Yearling,Sacramento River,Broderick Boat Ramp,38.59092,-121.50816,NA,NA,THIS_DB,NA
2818,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,21000,64.79885714,39492,39492,2,2,Sacramento River,Broderick Boat Ramp,Yearling,Sacramento River,Broderick Boat Ramp,38.59092,-121.50816,NA,NA,THIS_DB,NA
2819,2008,2008,2008,7,NIMBUS FISH HATCHERY,State DB,final,18200,64.79885714,39492,39492,2,2,Sacramento River,Garcia Bend Boat Ramp,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2254,2013,2013,2013,7,MOK R FISH INS,State DB,final,1494,64.7901826,41312,41312,2,2,Mokelumne River,New Hope Landing,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
410,1999,1999,1999,6,COLEMAN NFH,RMIS,final,130444,64.77,36172,36172,1,1,NA,COLEMAN NFH,Smolt,Battle Creek,Coleman NFH,40.398064,-122.145393,0,517.86,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
377,1994,1994,1994,5,COLEMAN NFH,RMIS,final,54270,64.67,34358,34358,1,1,NA,SAC R AT BALLS FERRY,Smolt,Sacramento River,Balls Ferry,40.41859,-122.1943,17.39,516.55,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2453,1976,1976,1976,3,NIMBUS FISH HATCHERY,Annual Report,final,95265,64.5,NA,NA,2,2,Sacramento River,Garcia Bend,NA,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
285,1983,1983,1984,4,COLEMAN NFH,RMIS,final,248577,64.39,30669,30679,12,12,NA,SAC R BEL RBDD,Smolt,Sacramento River,Below Red Bluff Diversion Dam,40.1533,-122.1996,55.73,462.13,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
491,1973,1973,1973,3,FEATHER R HATCHERY,Annual Report,final,7000,63.9,NA,NA,1,1,Feather River,NA,NA,Feather River,Feather River Hatchery,39.51636,-121.55603,0,313.87,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2018,2004,2004,2004,6,MOK R FISH INS,State DB,final,34142,63.88576681,38021,38021,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
243,1976,1976,1976,3,COLEMAN NFH,RMIS,final,397912,63.68,27851,27857,4,4,NA,SAC R AT LOS MOLINOS,Smolt,Sacramento River,Los Molinos,40.02965,-122.11909,75.79,442.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
364,1993,1993,1993,5,COLEMAN NFH,RMIS,final,55310,63.67,33996,33996,1,1,NA,SAC R AT BALLS FERRY,Smolt,Sacramento River,Balls Ferry,40.41859,-122.1943,17.39,516.55,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2432,1975,1975,1975,3,NIMBUS FISH HATCHERY,Annual Report,final,39320,63.45,NA,NA,1,1,Sacramento River,Garcia Bend,Fingerling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
287,1984,1984,1984,4,COLEMAN NFH,RMIS,final,49844,63.3,30719,30719,2,2,NA,SAC R BEL RBDD,Smolt,Sacramento River,Below Red Bluff Diversion Dam,40.1533,-122.1996,55.73,462.13,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
529,1978,1978,1978,4,FEATHER R HATCHERY,Annual Report,final,31270,63,NA,NA,2,2,Sacramento River,Garcia Bend,NA,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2433,1975,1975,1975,3,NIMBUS FISH HATCHERY,Annual Report,final,45070,63,NA,NA,1,1,Sacramento River,Garcia Bend,Yearling,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1352,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,20160,62.99888889,42047,42047,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1353,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,20160,62.99888889,42047,42047,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1354,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,6480,62.99888889,42047,42047,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1356,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,6480,62.99888889,42047,42047,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2381,1971,1971,1971,3,NIMBUS FISH HATCHERY,Annual Report,final,62040,62.99888889,NA,NA,2,2,Sacramento River,Miller Park,NA,Sacramento River,Miller Park,38.56182,-121.51909,41,167.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
361,1993,1993,1993,5,COLEMAN NFH,RMIS,final,53179,62.97,33975,33975,1,1,NA,BATTLE CK OLD MOUTH,Smolt,Sacramento River,Sacramento River at Battle Creek,40.35485,-122.17526,9.35,508.51,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2019,2004,2004,2004,6,MOK R FISH INS,State DB,final,30417,62.13570656,38021,38021,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
530,1978,1978,1978,4,FEATHER R HATCHERY,Annual Report,final,96150,62,NA,NA,2,2,Feather River,Yuba City,NA,Feather River,Yuba City,39.13004,-121.59977,62.52,249.11,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
281,1982,1982,1982,4,COLEMAN NFH,RMIS,final,125916,61.74,30034,30034,3,3,NA,COLEMAN NFH,Smolt,Battle Creek,Coleman NFH,40.398064,-122.145393,0,517.86,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
481,1972,1972,1972,3,FEATHER R HATCHERY,Annual Report,final,79050,61.71319728,NA,NA,4,4,Feather River,NA,NA,Feather River,Feather River Hatchery,39.51636,-121.55603,0,313.87,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2359,1968,1968,1968,3,NIMBUS FISH HATCHERY,Annual Report,final,209840,61.71319728,NA,NA,3,3,Sacramento River,Clarksburg,Yearling,Sacramento River,Clarksburg,38.4152,-121.52175,66.04,144.95,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2382,1971,1971,1971,3,NIMBUS FISH HATCHERY,Annual Report,final,139870,61.71319728,NA,NA,2,2,Sacramento River,Clarksburg,NA,Sacramento River,Clarksburg,38.4152,-121.52175,66.04,144.95,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2023,2004,2004,2004,6,MOK R FISH INS,State DB,final,12283,61.2975137,38022,38022,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2022,2004,2004,2004,6,MOK R FISH INS,State DB,final,15813,61.2964488,38022,38022,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1320,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,17020,61.29621622,42038,42038,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1359,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,7400,61.29621622,42052,42052,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1360,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,18500,61.29621622,42052,42052,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2543,1987,1987,1987,4,NIMBUS FISH HATCHERY,Annual Report,final,112090,61.29621622,NA,NA,9,9,Feather River Hatchery,NA,NA,Feather River,Feather River Hatchery,39.51636,-121.55603,0,313.87,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
252,1977,1977,1977,3,COLEMAN NFH,RMIS,final,49867,61.02,28206,28207,3,3,NA,YUBA RIVER,Smolt,Yuba River,Yuba River,39.181053,-121.511052,74.4,260.09,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
475,1971,1971,1971,3,FEATHER R HATCHERY,Annual Report,final,147500,61,NA,NA,3,3,Feather River,NA,NA,Feather River,Feather River Hatchery,39.51636,-121.55603,0,313.87,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2475,1979,1979,1979,4,NIMBUS FISH HATCHERY,Annual Report,final,69769,60.6,NA,NA,1,1,Sacramento River,Rio Vista,Yearling,Sacramento River,Rio Vista,38.16,-121.68,112.93,98.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
254,1977,1977,1977,3,COLEMAN NFH,RMIS,final,289000,60.5,28219,28236,4,4,NA,SAC R AT WOODSON BRIDGE,Smolt,Sacramento River,Woodson Bridge,39.90909,-122.09175,93.79,424.06,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2366,1970,1970,1970,3,NIMBUS FISH HATCHERY,Annual Report,final,198700,60.47893333,NA,NA,1,1,Sacramento River,Clarksburg,NA,Sacramento River,Clarksburg,38.4152,-121.52175,66.04,144.95,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2386,1971,1971,1971,3,NIMBUS FISH HATCHERY,Annual Report,final,60170,60.0784106,NA,NA,4,4,Sacramento River,Clarksburg,NA,Sacramento River,Clarksburg,38.4152,-121.52175,66.04,144.95,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
262,1979,1979,1979,4,COLEMAN NFH,RMIS,final,133220,59.98,28935,28935,3,3,NA,SAC R RED BLUFF DIV DAM,Smolt,Sacramento River,Red Bluff Diversion Dam,40.153,-122.204,417.72,462.53,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1344,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,6840,59.68315789,42045,42045,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1346,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,10640,59.68315789,42045,42045,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2017,2004,2004,2004,6,MOK R FISH INS,State DB,final,33603,59.68251849,38021,38021,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2392,1972,1972,1972,3,NIMBUS FISH HATCHERY,Annual Report,final,41150,58.42132685,NA,NA,1,1,Sacramento River,Miller Park,NA,Sacramento River,Miller Park,38.56182,-121.51909,41,167.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
277,1981,1981,1981,4,COLEMAN NFH,RMIS,final,694953,58.19,29662,29676,3,3,NA,COLEMAN NFH,Smolt,Battle Creek,Coleman NFH,40.398064,-122.145393,0,517.86,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1333,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,6240,58.15282051,42041,42041,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1349,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,17940,58.15282051,42046,42046,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1350,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,6240,58.15282051,42046,42046,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1351,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,10920,58.15282051,42046,42046,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
261,1979,1979,1979,4,COLEMAN NFH,RMIS,final,132875,57.98,28933,28933,3,3,NA,COLEMAN NFH,Smolt,Battle Creek,Coleman NFH,40.398064,-122.145393,0,517.86,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2016,2004,2004,2004,6,MOK R FISH INS,State DB,final,27035,57.4175159,38020,38020,2,2,Mokelumne River,New Hope,Yearling,Mokelumne River,New Hope Landing,38.22846,-121.49129,70.6,135.43,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
2450,1976,1976,1976,3,NIMBUS FISH HATCHERY,Annual Report,final,185443,57.1,NA,NA,1,1,Sacramento River,Garcia Bend,NA,Sacramento River,Garcia Bend,38.4769,-121.54297,54.02,156.97,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
373,1994,1994,1994,5,COLEMAN NFH,RMIS,final,54180,56.75,34340,34340,1,1,NA,SAC R AT BALLS FERRY,Smolt,Sacramento River,Balls Ferry,40.41859,-122.1943,17.39,516.55,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1319,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,18400,56.699,42038,42038,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1322,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,5600,56.699,42038,42038,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1323,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,11200,56.699,42038,42038,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1325,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,11200,56.699,42039,42039,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1337,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,11200,56.699,42044,42044,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1338,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,7600,56.699,42044,42044,2,2,Feather River,Boyd's Pump,Yearling,Feather River,Boyd's Pump,39.058038,-121.610567,71.9,239.84,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1341,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,11200,56.699,42044,42044,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1358,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,7200,56.699,42052,42052,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
1361,2015,2015,2015,7,FEATHER R HATCHERY,State DB,final,7200,56.699,42052,42052,2,2,Feather River,Live Oak Boat Ramp,Yearling,Feather River,Live Oak Boat Ramp,39.27294,-121.63171,39.31,272.42,CVFR_DB (Sturrock et al. 2019 Fisheries),NA
